Datum,Gemeentenaam,Gemnr,Provincienaam,Aantal,Gemeente (Wikipedia),lat,lon,BevAant,Gemeente,per_100k
2020-03-11 00:00,Cuijk,1684,Noord-Brabant,1,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,3.9778829706830026
2020-03-12 00:00,Cuijk,1684,Noord-Brabant,1,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,3.9778829706830026
2020-03-13 00:00,Cuijk,1684,Noord-Brabant,2,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,7.955765941366005
2020-03-14 00:00,Cuijk,1684,Noord-Brabant,2,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,7.955765941366005
2020-03-15 00:00,Cuijk,1684,Noord-Brabant,2,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,7.955765941366005
2020-03-16 00:00,Cuijk,1684,Noord-Brabant,2,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,7.955765941366005
2020-03-17 00:00,Cuijk,1684,Noord-Brabant,2,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,7.955765941366005
2020-03-18 00:00,Cuijk,1684,Noord-Brabant,2,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,7.955765941366005
2020-03-19 00:00,Cuijk,1684,Noord-Brabant,4,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,15.91153188273201
2020-03-20 00:00,Cuijk,1684,Noord-Brabant,4,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,15.91153188273201
2020-03-21 00:00,Cuijk,1684,Noord-Brabant,4,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,15.91153188273201
2020-03-22 00:00,Cuijk,1684,Noord-Brabant,4,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,15.91153188273201
2020-03-23 00:00,Cuijk,1684,Noord-Brabant,5,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,19.889414853415012
2020-03-24 00:00,Cuijk,1684,Noord-Brabant,6,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,23.867297824098017
2020-03-25 00:00,Cuijk,1684,Noord-Brabant,8,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,31.82306376546402
2020-03-26 00:00,Cuijk,1684,Noord-Brabant,8,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,31.82306376546402
2020-03-27 00:00,Cuijk,1684,Noord-Brabant,8,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,31.82306376546402
2020-03-28 00:00,Cuijk,1684,Noord-Brabant,10,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,39.778829706830024
2020-03-29 00:00,Cuijk,1684,Noord-Brabant,10,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,39.778829706830024
2020-03-30 00:00,Cuijk,1684,Noord-Brabant,14,Cuijk_(gemeente),51.72694444,5.87944444,25139,Cuijk,55.69036158956204
2020-03-11 00:00,Cranendonck,1706,Noord-Brabant,1,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,4.72455825380327
2020-03-12 00:00,Cranendonck,1706,Noord-Brabant,1,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,4.72455825380327
2020-03-13 00:00,Cranendonck,1706,Noord-Brabant,2,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,9.44911650760654
2020-03-14 00:00,Cranendonck,1706,Noord-Brabant,2,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,9.44911650760654
2020-03-15 00:00,Cranendonck,1706,Noord-Brabant,2,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,9.44911650760654
2020-03-16 00:00,Cranendonck,1706,Noord-Brabant,2,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,9.44911650760654
2020-03-17 00:00,Cranendonck,1706,Noord-Brabant,5,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,23.622791269016346
2020-03-18 00:00,Cranendonck,1706,Noord-Brabant,6,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,28.347349522819613
2020-03-19 00:00,Cranendonck,1706,Noord-Brabant,6,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,28.347349522819613
2020-03-20 00:00,Cranendonck,1706,Noord-Brabant,8,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,37.79646603042616
2020-03-21 00:00,Cranendonck,1706,Noord-Brabant,11,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,51.97014079183596
2020-03-22 00:00,Cranendonck,1706,Noord-Brabant,13,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,61.4192572994425
2020-03-23 00:00,Cranendonck,1706,Noord-Brabant,19,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,89.76660682226212
2020-03-24 00:00,Cranendonck,1706,Noord-Brabant,23,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,108.6648398374752
2020-03-25 00:00,Cranendonck,1706,Noord-Brabant,25,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,118.11395634508173
2020-03-26 00:00,Cranendonck,1706,Noord-Brabant,31,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,146.46130586790136
2020-03-27 00:00,Cranendonck,1706,Noord-Brabant,42,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,198.43144665973733
2020-03-28 00:00,Cranendonck,1706,Noord-Brabant,42,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,198.43144665973733
2020-03-29 00:00,Cranendonck,1706,Noord-Brabant,55,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,259.8507039591798
2020-03-30 00:00,Cranendonck,1706,Noord-Brabant,58,Cranendonck,51.28527778,5.58805556,21166,Cranendonck,274.0243787205896
2020-03-11 00:00,Drimmelen,1719,Noord-Brabant,1,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,3.6664955635403684
2020-03-12 00:00,Drimmelen,1719,Noord-Brabant,3,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,10.999486690621104
2020-03-13 00:00,Drimmelen,1719,Noord-Brabant,5,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,18.33247781770184
2020-03-14 00:00,Drimmelen,1719,Noord-Brabant,5,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,18.33247781770184
2020-03-15 00:00,Drimmelen,1719,Noord-Brabant,5,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,18.33247781770184
2020-03-16 00:00,Drimmelen,1719,Noord-Brabant,7,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,25.665468944782575
2020-03-17 00:00,Drimmelen,1719,Noord-Brabant,11,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,40.331451198944045
2020-03-18 00:00,Drimmelen,1719,Noord-Brabant,12,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,43.99794676248442
2020-03-19 00:00,Drimmelen,1719,Noord-Brabant,13,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,47.66444232602478
2020-03-20 00:00,Drimmelen,1719,Noord-Brabant,13,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,47.66444232602478
2020-03-21 00:00,Drimmelen,1719,Noord-Brabant,14,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,51.33093788956515
2020-03-22 00:00,Drimmelen,1719,Noord-Brabant,14,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,51.33093788956515
2020-03-23 00:00,Drimmelen,1719,Noord-Brabant,16,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,58.663929016645895
2020-03-24 00:00,Drimmelen,1719,Noord-Brabant,17,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,62.33042458018625
2020-03-25 00:00,Drimmelen,1719,Noord-Brabant,20,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,73.32991127080736
2020-03-26 00:00,Drimmelen,1719,Noord-Brabant,21,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,76.99640683434772
2020-03-27 00:00,Drimmelen,1719,Noord-Brabant,24,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,87.99589352496884
2020-03-28 00:00,Drimmelen,1719,Noord-Brabant,26,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,95.32888465204957
2020-03-29 00:00,Drimmelen,1719,Noord-Brabant,30,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,109.99486690621106
2020-03-30 00:00,Drimmelen,1719,Noord-Brabant,30,Drimmelen_(gemeente),51.69444444,4.79722222,27274,Drimmelen,109.99486690621106
2020-03-11 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-12 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-13 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-14 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-15 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-16 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-17 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-18 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-19 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-20 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-21 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-22 00:00,Bergeijk,1724,Noord-Brabant,1,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,5.365382551775942
2020-03-23 00:00,Bergeijk,1724,Noord-Brabant,3,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,16.096147655327826
2020-03-24 00:00,Bergeijk,1724,Noord-Brabant,5,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,26.826912758879708
2020-03-25 00:00,Bergeijk,1724,Noord-Brabant,10,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,53.653825517759415
2020-03-26 00:00,Bergeijk,1724,Noord-Brabant,11,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,59.01920806953536
2020-03-27 00:00,Bergeijk,1724,Noord-Brabant,13,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,69.74997317308724
2020-03-28 00:00,Bergeijk,1724,Noord-Brabant,14,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,75.11535572486318
2020-03-29 00:00,Bergeijk,1724,Noord-Brabant,14,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,75.11535572486318
2020-03-30 00:00,Bergeijk,1724,Noord-Brabant,14,Bergeijk_(gemeente),51.32027778,5.35916667,18638,Bergeijk,75.11535572486318
2020-03-12 00:00,Groningen,14,Groningen,2,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,0.8586565459681781
2020-03-13 00:00,Groningen,14,Groningen,3,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,1.2879848189522674
2020-03-14 00:00,Groningen,14,Groningen,3,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,1.2879848189522674
2020-03-15 00:00,Groningen,14,Groningen,6,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,2.5759696379045347
2020-03-16 00:00,Groningen,14,Groningen,7,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,3.0052979108886237
2020-03-17 00:00,Groningen,14,Groningen,7,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,3.0052979108886237
2020-03-18 00:00,Groningen,14,Groningen,11,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,4.72261100282498
2020-03-19 00:00,Groningen,14,Groningen,23,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,9.874550278634048
2020-03-20 00:00,Groningen,14,Groningen,28,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,12.021191643554495
2020-03-21 00:00,Groningen,14,Groningen,39,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,16.743802646379475
2020-03-22 00:00,Groningen,14,Groningen,46,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,19.749100557268097
2020-03-23 00:00,Groningen,14,Groningen,53,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,22.754398468156722
2020-03-24 00:00,Groningen,14,Groningen,53,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,22.754398468156722
2020-03-25 00:00,Groningen,14,Groningen,58,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,24.901039833077167
2020-03-26 00:00,Groningen,14,Groningen,76,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,32.628948746790776
2020-03-27 00:00,Groningen,14,Groningen,80,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,34.34626183872713
2020-03-28 00:00,Groningen,14,Groningen,85,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,36.49290320364757
2020-03-29 00:00,Groningen,14,Groningen,87,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,37.35155974961575
2020-03-30 00:00,Groningen,14,Groningen,88,Groningen_(gemeente),53.21666667,6.56666667,232922,Groningen,37.78088802259984
2020-03-12 00:00,Leeuwarden,80,Friesland,1,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,0.8060745780199585
2020-03-13 00:00,Leeuwarden,80,Friesland,1,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,0.8060745780199585
2020-03-14 00:00,Leeuwarden,80,Friesland,1,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,0.8060745780199585
2020-03-15 00:00,Leeuwarden,80,Friesland,1,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,0.8060745780199585
2020-03-16 00:00,Leeuwarden,80,Friesland,2,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,1.612149156039917
2020-03-17 00:00,Leeuwarden,80,Friesland,3,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,2.4182237340598753
2020-03-18 00:00,Leeuwarden,80,Friesland,4,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,3.224298312079834
2020-03-19 00:00,Leeuwarden,80,Friesland,5,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,4.030372890099792
2020-03-20 00:00,Leeuwarden,80,Friesland,5,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,4.030372890099792
2020-03-21 00:00,Leeuwarden,80,Friesland,8,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,6.448596624159668
2020-03-22 00:00,Leeuwarden,80,Friesland,8,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,6.448596624159668
2020-03-23 00:00,Leeuwarden,80,Friesland,10,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,8.060745780199584
2020-03-24 00:00,Leeuwarden,80,Friesland,10,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,8.060745780199584
2020-03-25 00:00,Leeuwarden,80,Friesland,12,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,9.672894936239501
2020-03-26 00:00,Leeuwarden,80,Friesland,15,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,12.091118670299377
2020-03-27 00:00,Leeuwarden,80,Friesland,19,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,15.31541698237921
2020-03-28 00:00,Leeuwarden,80,Friesland,20,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,16.121491560399168
2020-03-29 00:00,Leeuwarden,80,Friesland,23,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,18.539715294459043
2020-03-30 00:00,Leeuwarden,80,Friesland,23,Leeuwarden_(gemeente),53.19204722,5.79666111,124058,Leeuwarden,18.539715294459043
2020-03-12 00:00,Hoogeveen,118,Drenthe,1,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,1.7954288381779988
2020-03-13 00:00,Hoogeveen,118,Drenthe,1,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,1.7954288381779988
2020-03-14 00:00,Hoogeveen,118,Drenthe,2,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,3.5908576763559976
2020-03-15 00:00,Hoogeveen,118,Drenthe,2,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,3.5908576763559976
2020-03-16 00:00,Hoogeveen,118,Drenthe,2,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,3.5908576763559976
2020-03-17 00:00,Hoogeveen,118,Drenthe,2,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,3.5908576763559976
2020-03-18 00:00,Hoogeveen,118,Drenthe,3,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,5.386286514533996
2020-03-19 00:00,Hoogeveen,118,Drenthe,3,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,5.386286514533996
2020-03-20 00:00,Hoogeveen,118,Drenthe,4,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,7.181715352711995
2020-03-21 00:00,Hoogeveen,118,Drenthe,5,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,8.977144190889994
2020-03-22 00:00,Hoogeveen,118,Drenthe,5,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,8.977144190889994
2020-03-23 00:00,Hoogeveen,118,Drenthe,5,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,8.977144190889994
2020-03-24 00:00,Hoogeveen,118,Drenthe,6,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,10.772573029067992
2020-03-25 00:00,Hoogeveen,118,Drenthe,7,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,12.568001867245993
2020-03-26 00:00,Hoogeveen,118,Drenthe,7,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,12.568001867245993
2020-03-27 00:00,Hoogeveen,118,Drenthe,8,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,14.36343070542399
2020-03-28 00:00,Hoogeveen,118,Drenthe,9,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,16.15885954360199
2020-03-29 00:00,Hoogeveen,118,Drenthe,12,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,21.545146058135984
2020-03-30 00:00,Hoogeveen,118,Drenthe,13,Hoogeveen_(gemeente),52.71666667,6.46666667,55697,Hoogeveen,23.340574896313985
2020-03-12 00:00,Raalte,177,Overijssel,1,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,2.65188681747063
2020-03-13 00:00,Raalte,177,Overijssel,1,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,2.65188681747063
2020-03-14 00:00,Raalte,177,Overijssel,1,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,2.65188681747063
2020-03-15 00:00,Raalte,177,Overijssel,1,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,2.65188681747063
2020-03-16 00:00,Raalte,177,Overijssel,2,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,5.30377363494126
2020-03-17 00:00,Raalte,177,Overijssel,3,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,7.955660452411891
2020-03-18 00:00,Raalte,177,Overijssel,3,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,7.955660452411891
2020-03-19 00:00,Raalte,177,Overijssel,3,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,7.955660452411891
2020-03-20 00:00,Raalte,177,Overijssel,3,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,7.955660452411891
2020-03-21 00:00,Raalte,177,Overijssel,3,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,7.955660452411891
2020-03-22 00:00,Raalte,177,Overijssel,5,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,13.259434087353151
2020-03-23 00:00,Raalte,177,Overijssel,5,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,13.259434087353151
2020-03-24 00:00,Raalte,177,Overijssel,6,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,15.911320904823782
2020-03-25 00:00,Raalte,177,Overijssel,10,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,26.518868174706302
2020-03-26 00:00,Raalte,177,Overijssel,12,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,31.822641809647564
2020-03-27 00:00,Raalte,177,Overijssel,13,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,34.47452862711819
2020-03-28 00:00,Raalte,177,Overijssel,15,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,39.778302262059455
2020-03-29 00:00,Raalte,177,Overijssel,17,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,45.08207589700072
2020-03-30 00:00,Raalte,177,Overijssel,20,Raalte_(gemeente),52.4,6.28333333,37709,Raalte,53.037736349412604
2020-03-12 00:00,Buren,214,Gelderland,1,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,3.73943609303717
2020-03-13 00:00,Buren,214,Gelderland,2,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,7.47887218607434
2020-03-14 00:00,Buren,214,Gelderland,2,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,7.47887218607434
2020-03-15 00:00,Buren,214,Gelderland,2,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,7.47887218607434
2020-03-16 00:00,Buren,214,Gelderland,4,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,14.95774437214868
2020-03-17 00:00,Buren,214,Gelderland,4,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,14.95774437214868
2020-03-18 00:00,Buren,214,Gelderland,4,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,14.95774437214868
2020-03-19 00:00,Buren,214,Gelderland,5,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,18.697180465185852
2020-03-20 00:00,Buren,214,Gelderland,5,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,18.697180465185852
2020-03-21 00:00,Buren,214,Gelderland,5,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,18.697180465185852
2020-03-22 00:00,Buren,214,Gelderland,5,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,18.697180465185852
2020-03-23 00:00,Buren,214,Gelderland,5,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,18.697180465185852
2020-03-24 00:00,Buren,214,Gelderland,6,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,22.43661655822302
2020-03-25 00:00,Buren,214,Gelderland,7,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,26.17605265126019
2020-03-26 00:00,Buren,214,Gelderland,7,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,26.17605265126019
2020-03-27 00:00,Buren,214,Gelderland,7,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,26.17605265126019
2020-03-28 00:00,Buren,214,Gelderland,7,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,26.17605265126019
2020-03-29 00:00,Buren,214,Gelderland,8,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,29.91548874429736
2020-03-30 00:00,Buren,214,Gelderland,9,Buren_(gemeente),51.91055556,5.33333333,26742,Buren,33.654924837334526
2020-03-12 00:00,Harderwijk,243,Gelderland,2,Harderwijk,52.35,5.61666667,48429,Harderwijk,4.12975696380268
2020-03-13 00:00,Harderwijk,243,Gelderland,2,Harderwijk,52.35,5.61666667,48429,Harderwijk,4.12975696380268
2020-03-14 00:00,Harderwijk,243,Gelderland,2,Harderwijk,52.35,5.61666667,48429,Harderwijk,4.12975696380268
2020-03-15 00:00,Harderwijk,243,Gelderland,2,Harderwijk,52.35,5.61666667,48429,Harderwijk,4.12975696380268
2020-03-16 00:00,Harderwijk,243,Gelderland,4,Harderwijk,52.35,5.61666667,48429,Harderwijk,8.25951392760536
2020-03-17 00:00,Harderwijk,243,Gelderland,4,Harderwijk,52.35,5.61666667,48429,Harderwijk,8.25951392760536
2020-03-18 00:00,Harderwijk,243,Gelderland,5,Harderwijk,52.35,5.61666667,48429,Harderwijk,10.3243924095067
2020-03-19 00:00,Harderwijk,243,Gelderland,5,Harderwijk,52.35,5.61666667,48429,Harderwijk,10.3243924095067
2020-03-20 00:00,Harderwijk,243,Gelderland,5,Harderwijk,52.35,5.61666667,48429,Harderwijk,10.3243924095067
2020-03-21 00:00,Harderwijk,243,Gelderland,5,Harderwijk,52.35,5.61666667,48429,Harderwijk,10.3243924095067
2020-03-22 00:00,Harderwijk,243,Gelderland,6,Harderwijk,52.35,5.61666667,48429,Harderwijk,12.389270891408042
2020-03-23 00:00,Harderwijk,243,Gelderland,8,Harderwijk,52.35,5.61666667,48429,Harderwijk,16.51902785521072
2020-03-24 00:00,Harderwijk,243,Gelderland,9,Harderwijk,52.35,5.61666667,48429,Harderwijk,18.58390633711206
2020-03-25 00:00,Harderwijk,243,Gelderland,13,Harderwijk,52.35,5.61666667,48429,Harderwijk,26.843420264717423
2020-03-26 00:00,Harderwijk,243,Gelderland,14,Harderwijk,52.35,5.61666667,48429,Harderwijk,28.90829874661876
2020-03-27 00:00,Harderwijk,243,Gelderland,18,Harderwijk,52.35,5.61666667,48429,Harderwijk,37.16781267422412
2020-03-28 00:00,Harderwijk,243,Gelderland,18,Harderwijk,52.35,5.61666667,48429,Harderwijk,37.16781267422412
2020-03-29 00:00,Harderwijk,243,Gelderland,22,Harderwijk,52.35,5.61666667,48429,Harderwijk,45.427326601829485
2020-03-30 00:00,Harderwijk,243,Gelderland,25,Harderwijk,52.35,5.61666667,48429,Harderwijk,51.6219620475335
2020-03-12 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-13 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-14 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-15 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-16 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-17 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-18 00:00,Veenendaal,345,Utrecht,1,Veenendaal,52.025,5.555,66491,Veenendaal,1.5039629423531005
2020-03-19 00:00,Veenendaal,345,Utrecht,2,Veenendaal,52.025,5.555,66491,Veenendaal,3.007925884706201
